count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
1151,2004,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Counted,"Manual count",27,198,23341,108,2830,746,104,126,132,202,184,1494,27971
1151,2005,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",23,200,22758,106,2903,717,98,128,116,175,194,1428,27395
1151,2006,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",36,209,22826,104,2949,734,97,138,106,157,210,1442,27530
1151,2007,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",22,211,21753,100,3218,725,96,150,90,148,215,1424,26706
1151,2008,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Counted,"Manual count",66,154,21370,120,2561,579,114,93,113,105,78,1082,25287
1151,2009,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",66,145,21028,118,2773,558,120,93,107,92,78,1048,25112
1151,2010,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",66,134,20586,124,2787,554,114,76,115,81,72,1012,24643
1151,2011,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",72,142,20483,124,2873,552,122,85,89,80,76,1004,24626
1151,2012,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Counted,"Manual count",33,122,19709,116,2918,508,30,45,61,95,74,812,23677
1151,2013,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",33,122,19597,109,2951,507,32,50,44,89,74,797,23576
1151,2014,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",32,130,19394,116,3360,535,37,57,47,87,84,847,23847
1151,2015,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",29,132,19038,115,3535,520,39,55,58,86,83,840,23660
1151,2016,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",27,129,19335,106,3861,528,38,62,60,76,82,846,24277
1151,2017,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.50,1.55,Estimated,"Estimated using AADF from previous year on this link",26,131,19193,99,4064,524,39,64,62,76,85,850,24336
1151,2018,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",29,129,18981,90,4141,529,39,62,63,78,89,860,24201
1151,2019,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",32,121,19219,91,4104,522,40,62,64,80,89,858,24394
1151,2020,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Counted,"Manual count",52,74,13748,11,2867,338,64,179,34,85,94,795,17495
1151,2021,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",42,79,15146,12,3125,361,69,196,37,91,101,855,19216
1151,2022,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",38,86,16178,13,3388,374,71,208,38,93,103,888,20552
1151,2023,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",37,85,16482,13,3445,369,70,205,38,91,99,873,20897
1151,2024,3,Scotland,29,"City of Edinburgh",A902,Major,A8,A90,318270,674200,55.95384138,-3.31047144,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",38,87,16732,13,3507,375,70,201,38,88,96,867,21206
1205,2000,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",6,103,16627,102,2784,555,147,132,296,471,780,2381,21997
1205,2001,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Counted,"Manual count",10,67,22957,132,3297,449,99,75,180,468,387,1658,28111
1205,2002,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",10,69,23622,136,3324,461,109,83,168,418,436,1675,28826
1205,2003,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",8,74,24141,134,3680,479,119,95,161,375,485,1714,29743
1205,2004,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Counted,"Manual count",8,111,23254,187,3463,1264,177,100,330,687,567,3125,30140
1205,2005,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",8,107,23090,179,3622,1272,174,106,296,608,606,3062,30060
1205,2006,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Counted,"Manual count",3,70,20944,128,3316,1037,187,91,299,685,475,2774,27232
1205,2007,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",3,70,20799,121,3674,1057,189,101,261,659,494,2761,27425
1205,2008,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Counted,"Manual count",35,39,4266,70,655,168,28,20,25,13,32,286,5316
1205,2009,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",40,41,4215,70,667,152,28,19,22,11,29,261,5254
1205,2010,3,Scotland,29,"City of Edinburgh",A8000,Major,B800,A90,312700,676300,55.97172362,-3.40032505,2.60,1.62,Estimated,"Estimated using AADF from previous year on this link",41,36,4135,72,686,159,28,16,25,11,29,268,5197
10817,2000,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",794,249,10589,1828,1603,356,37,11,11,5,7,427,14696
10817,2001,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",760,261,10261,1914,1614,340,41,11,9,4,7,412,14462
10817,2002,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",790,271,10426,1930,1730,321,41,11,9,4,7,393,14750
10817,2003,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",705,386,10040,1878,1879,311,41,11,9,4,7,383,14566
10817,2004,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",571,253,10171,1538,2069,379,54,15,9,4,9,470,14501
10817,2005,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",484,209,9703,1452,2205,411,57,18,7,2,9,504,14073
10817,2006,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",758,181,9518,1347,2238,396,53,18,6,2,9,484,13768
10817,2007,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Counted,"Manual count",945,132,8525,1796,1396,350,16,11,10,2,6,395,12244
10817,2008,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1061,127,8338,1561,1425,350,17,12,8,1,6,394,11845
10817,2009,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1063,142,8522,1544,1446,319,17,12,7,1,6,362,12016
10817,2010,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1069,135,8471,1750,1545,340,17,10,8,1,6,382,12283
10817,2011,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1179,114,8446,1654,1724,346,19,12,7,1,6,391,12329
10817,2012,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1115,109,8314,1799,1744,350,21,14,5,1,6,396,12362
10817,2013,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1101,121,8241,1880,1813,353,23,16,4,1,6,401,12457
10817,2014,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1068,116,8464,1810,1939,361,25,17,3,1,5,413,12742
10817,2015,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",993,103,8632,1950,2033,343,26,16,4,1,5,394,13112
10817,2016,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",925,100,8767,1806,2221,348,25,18,4,1,5,401,13295
10817,2017,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",886,101,8702,1687,2338,345,26,19,4,1,5,400,13228
10817,2018,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",979,100,8606,1530,2382,348,26,18,4,1,6,402,13021
10817,2019,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",1074,94,8714,1547,2361,344,26,18,4,1,6,399,13115
10817,2020,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326000,673400,55.94791070,-3.18649072,1.70,1.06,Counted,"Manual count",1055,101,4850,1408,1201,78,23,18,2,6,3,130,7689
10817,2021,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326010,673376,55.94769666,-3.18632404,1.70,1.06,Counted,"Manual count",903,73,4854,1265,1209,63,21,22,2,3,2,114,7515
10817,2022,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326010,673376,55.94769666,-3.18632404,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",808,80,5184,1359,1311,66,22,24,2,3,2,118,8053
10817,2023,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326010,673376,55.94769666,-3.18632404,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",794,79,5282,1372,1333,65,22,23,2,3,2,116,8182
10817,2024,3,Scotland,29,"City of Edinburgh",A7,Major,A700,A1,326010,673376,55.94769666,-3.18632404,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",803,81,5362,1378,1357,66,22,23,2,3,2,117,8295
10822,2000,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",372,90,11891,2685,1742,342,18,8,18,32,12,430,16838
10822,2001,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",356,94,11523,2811,1754,326,21,8,15,25,12,407,16589
10822,2002,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",370,97,11708,2834,1881,308,21,8,14,22,13,386,16906
10822,2003,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",330,138,11274,2757,2043,298,21,8,13,20,14,374,16586
10822,2004,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",268,91,11421,2258,2249,364,28,11,14,18,17,452,16471
10822,2005,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",227,75,10896,2132,2397,394,29,13,11,15,16,478,15978
10822,2006,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",356,64,10689,1978,2434,380,28,13,9,11,16,457,15622
10822,2007,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Counted,"Manual count",488,149,9689,2309,1259,361,45,9,24,10,5,454,13860
10822,2008,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",547,142,9476,2006,1286,360,50,10,21,9,5,455,13365
10822,2009,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",547,158,9684,1984,1305,327,50,10,19,7,5,418,13549
10822,2010,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",550,151,9626,2248,1394,348,50,8,22,7,5,440,13859
10822,2011,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",606,127,9597,2125,1556,354,55,10,17,7,5,448,13853
10822,2012,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",573,121,9447,2311,1574,358,60,11,12,6,5,452,13906
10822,2013,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",566,135,9364,2416,1636,361,65,13,9,6,5,459,14010
10822,2014,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",549,129,9618,2325,1750,370,72,14,8,5,5,473,14296
10822,2015,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",510,114,9808,2505,1835,351,74,13,9,5,4,456,14719
10822,2016,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",476,112,9961,2321,2004,356,73,15,10,4,4,462,14861
10822,2017,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",455,113,9888,2167,2110,353,75,16,10,4,5,462,14740
10822,2018,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",503,112,9779,1966,2150,356,74,15,10,4,5,465,14471
10822,2019,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",552,105,9902,1987,2131,352,75,15,10,4,5,462,14587
10822,2020,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",631,77,7521,1255,1881,309,66,14,9,4,4,405,11140
10822,2021,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Counted,"Manual count",650,0,641,1336,26,4,3,0,0,0,0,6,2009
10822,2022,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",581,0,684,1436,28,4,3,0,0,0,0,6,2155
10822,2023,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",571,0,697,1449,29,4,3,0,0,0,0,6,2182
10822,2024,3,Scotland,29,"City of Edinburgh",A8,Major,A70,A700,324400,673500,55.94855990,-3.21213135,0.70,0.43,Estimated,"Estimated using AADF from previous year on this link",578,0,708,1455,29,4,3,0,0,0,0,6,2199
